epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3370.62,0.36665,0.22449,0.79495,0.99638,0.98467,0.99431,0.90383,0.33842,0.19596,0.79368,0.000742625,0.000742625,0.000742625
43,3449.02,0.36464,0.22216,0.79506,0.99457,0.98744,0.99443,0.90423,0.3309,0.19443,0.79277,0.00073025,0.00073025,0.00073025
44,3526.7,0.36347,0.2239,0.79313,0.99484,0.98774,0.99458,0.89969,0.34192,0.19946,0.79493,0.000717875,0.000717875,0.000717875
45,3604.82,0.36707,0.22413,0.79385,0.9952,0.98738,0.99412,0.90381,0.33108,0.19116,0.79287,0.0007055,0.0007055,0.0007055
46,3682.68,0.35323,0.21717,0.79238,0.9967,0.98098,0.99437,0.90607,0.32998,0.18879,0.79638,0.000693125,0.000693125,0.000693125
47,3762.52,0.34894,0.21462,0.79074,0.9972,0.98663,0.99416,0.90572,0.32619,0.18605,0.79181,0.00068075,0.00068075,0.00068075
48,3841.46,0.35016,0.21431,0.79191,0.99728,0.98484,0.99433,0.90864,0.3262,0.19006,0.7929,0.000668375,0.000668375,0.000668375
49,3921.29,0.35261,0.21732,0.79277,0.99646,0.98779,0.99466,0.90034,0.33132,0.19209,0.79132,0.000656,0.000656,0.000656
50,3997.67,0.35232,0.21911,0.79346,0.99677,0.9875,0.99466,0.91161,0.31964,0.19088,0.78922,0.000643625,0.000643625,0.000643625
51,4078.34,0.34796,0.21503,0.79106,0.99782,0.98779,0.99457,0.91013,0.3185,0.18328,0.79266,0.00063125,0.00063125,0.00063125
52,4155.79,0.34052,0.20748,0.79042,0.99656,0.98778,0.99243,0.91108,0.30847,0.17895,0.78999,0.000618875,0.000618875,0.000618875
53,4233,0.33797,0.20512,0.78886,0.99721,0.98711,0.99463,0.90777,0.30729,0.17693,0.79007,0.0006065,0.0006065,0.0006065
54,4310.48,0.33766,0.20584,0.79136,0.9967,0.98675,0.9945,0.91182,0.31839,0.18466,0.79246,0.000594125,0.000594125,0.000594125
55,4392.58,0.33524,0.20504,0.79077,0.99567,0.98757,0.9945,0.91463,0.31563,0.18154,0.79293,0.00058175,0.00058175,0.00058175
56,4474.99,0.33437,0.20465,0.79114,0.99603,0.98753,0.99473,0.91533,0.31565,0.18194,0.79445,0.000569375,0.000569375,0.000569375
57,4554.59,0.33128,0.20426,0.78914,0.99621,0.98689,0.99454,0.91074,0.31362,0.18192,0.79269,0.000557,0.000557,0.000557
58,4632.96,0.33075,0.20344,0.78844,0.99706,0.98839,0.99461,0.91254,0.30773,0.17428,0.78999,0.000544625,0.000544625,0.000544625
59,4710.12,0.3271,0.20141,0.78911,0.99473,0.98842,0.99457,0.91558,0.29993,0.17323,0.789,0.00053225,0.00053225,0.00053225
60,4793.79,0.32468,0.19775,0.78868,0.99699,0.98746,0.99475,0.91495,0.29858,0.17235,0.78833,0.000519875,0.000519875,0.000519875
61,4872.6,0.32022,0.19676,0.7866,0.99622,0.98833,0.99427,0.91556,0.3035,0.17385,0.79116,0.0005075,0.0005075,0.0005075
62,4949.73,0.32639,0.19983,0.78849,0.9953,0.98629,0.99378,0.91727,0.30758,0.17724,0.7902,0.000495125,0.000495125,0.000495125
63,5029.75,0.32038,0.19735,0.78702,0.99724,0.98545,0.99461,0.92013,0.29979,0.17025,0.78943,0.00048275,0.00048275,0.00048275
64,5110.52,0.31472,0.19379,0.78685,0.99477,0.98959,0.99474,0.91618,0.29585,0.16987,0.78819,0.000470375,0.000470375,0.000470375
65,5187.69,0.31578,0.19472,0.78706,0.99321,0.99055,0.99476,0.92078,0.29644,0.16882,0.78968,0.000458,0.000458,0.000458
66,5266.91,0.31157,0.19292,0.78703,0.99797,0.98905,0.99472,0.92007,0.30343,0.172,0.78963,0.000445625,0.000445625,0.000445625
67,5344.74,0.31067,0.19262,0.78781,0.99645,0.98939,0.99485,0.91945,0.29377,0.16831,0.78603,0.00043325,0.00043325,0.00043325
68,5422.09,0.31222,0.19268,0.787,0.99561,0.99027,0.99473,0.9204,0.29189,0.16725,0.78813,0.000420875,0.000420875,0.000420875
